f(Cortisol),g(Epinephrine),h(CRH),Arousal
2.28058,0.99748,1.49328,2.37344
2.28058,0.99748,1.49328,2.37344
2.28063,0.99748,1.49347,2.37367
2.28063,0.99748,1.49347,2.37367
2.28149,0.99752,1.53430,2.41223
2.28149,0.99752,1.53430,2.41223
2.28082,0.99750,1.44762,2.32769
2.28082,0.99750,1.44762,2.32769
2.28082,0.99750,1.44762,2.32769
2.28082,0.99750,1.44762,2.32769
2.28088,0.99750,1.50416,2.38157
2.28088,0.99750,1.50416,2.38157
2.28093,0.99750,1.48129,2.35985
2.28093,0.99750,1.48129,2.35985
2.28130,0.99759,1.50274,2.37946
2.28130,0.99759,1.50274,2.37946
2.28135,0.99759,1.50126,2.37810
2.28135,0.99759,1.50126,2.37810
2.28139,0.99759,1.47747,2.35550
2.28139,0.99759,1.47747,2.35550
2.28187,0.99767,1.52011,2.39536
2.28187,0.99767,1.52011,2.39536
2.28192,0.99767,1.49924,2.37556
2.28192,0.99767,1.49924,2.37556
2.28214,0.99768,1.44023,2.31841
2.28214,0.99768,1.44023,2.31841
2.28219,0.99768,1.50715,2.38209
2.28219,0.99768,1.50715,2.38209
2.28320,0.99767,1.46426,2.34107
2.28320,0.99767,1.46426,2.34107
2.28324,0.99767,1.52236,2.39637
2.28324,0.99767,1.52236,2.39637
2.28330,0.99767,1.50104,2.37614
2.28330,0.99767,1.50104,2.37614
2.28351,0.99781,1.46506,2.34099
2.28351,0.99781,1.46506,2.34099
2.28358,0.99781,1.51541,2.38893
2.28358,0.99781,1.51541,2.38893
2.28363,0.99781,1.48789,2.36281
2.28363,0.99781,1.48789,2.36281
2.28362,0.99778,1.50072,2.37369
2.28362,0.99778,1.50072,2.37369
2.28364,0.99778,1.50909,2.38167
2.28364,0.99778,1.50909,2.38167
2.28460,0.99766,1.46790,2.34213
2.28460,0.99766,1.46790,2.34213
2.28467,0.99766,1.51819,2.38997
2.28467,0.99766,1.51819,2.38997
2.28513,0.99769,1.52584,2.39642
2.28513,0.99769,1.52584,2.39642
2.28519,0.99769,1.51787,2.38890
2.28519,0.99769,1.51787,2.38890
2.28469,0.99754,1.45209,2.32452
2.28469,0.99754,1.45209,2.32452
2.28473,0.99754,1.51565,2.38487
2.28473,0.99754,1.51565,2.38487
2.28589,0.99747,1.46042,2.33231
2.28589,0.99747,1.46042,2.33231
2.28593,0.99747,1.51826,2.38723
2.28593,0.99747,1.51826,2.38723
2.28647,0.99747,1.43163,2.30433
2.28647,0.99747,1.43163,2.30433
2.28647,0.99747,1.43163,2.30433
2.28647,0.99747,1.43163,2.30433
2.28653,0.99748,1.49252,2.36213
2.28653,0.99748,1.49252,2.36213
2.28699,0.99767,1.46576,2.33613
2.28699,0.99767,1.46576,2.33613
2.28707,0.99767,1.51382,2.38176
2.28707,0.99767,1.51382,2.38176
2.28707,0.99767,1.51382,2.38176
2.28707,0.99767,1.51382,2.38176
2.28714,0.99767,1.47126,2.34147
2.28714,0.99767,1.47126,2.34147
2.28681,0.99785,1.49105,2.35877
2.28681,0.99785,1.49105,2.35877
2.28685,0.99785,1.49865,2.36602
2.28685,0.99785,1.49865,2.36602
2.28690,0.99785,1.47973,2.34813
2.28690,0.99785,1.47973,2.34813
2.28777,0.99786,1.51131,2.37768
2.28777,0.99786,1.51131,2.37768
2.28782,0.99786,1.51030,2.37677
2.28782,0.99786,1.51030,2.37677
2.28782,0.99786,1.51030,2.37677
2.28782,0.99786,1.51030,2.37677
2.28817,0.99781,1.49846,2.36456
2.28817,0.99781,1.49846,2.36456
2.28870,0.99784,1.52815,2.39193
2.28870,0.99784,1.52815,2.39193
2.28876,0.99784,1.52364,2.38771
2.28876,0.99784,1.52364,2.38771
2.28888,0.99767,1.45372,2.32019
2.28888,0.99767,1.45372,2.32019
2.28892,0.99767,1.51670,2.37984
2.28892,0.99767,1.51670,2.37984
2.29010,0.99754,1.46135,2.32724
2.29010,0.99754,1.46135,2.32724
2.29014,0.99754,1.51936,2.38218
2.29014,0.99754,1.51936,2.38218
2.29017,0.99754,1.51048,2.37380
2.29017,0.99754,1.51048,2.37380
2.29023,0.99754,1.47282,2.33821
2.29023,0.99754,1.47282,2.33821
2.29035,0.99758,1.44288,2.30876
2.29035,0.99758,1.44288,2.30876
2.29039,0.99759,1.50667,2.36915
2.29039,0.99759,1.50667,2.36915
2.29093,0.99770,1.43318,2.29900
2.29093,0.99770,1.43318,2.29900
2.29096,0.99771,1.49891,2.36119
2.29096,0.99771,1.49891,2.36119
2.29147,0.99779,1.42925,2.29464
2.29147,0.99779,1.42925,2.29464
2.29151,0.99780,1.49547,2.35728
2.29151,0.99780,1.49547,2.35728
2.29235,0.99786,1.46238,2.32562
2.29235,0.99786,1.46238,2.32562
2.29240,0.99786,1.51962,2.37978
2.29240,0.99786,1.51962,2.37978
2.29318,0.99786,1.53577,2.39449
2.29318,0.99786,1.53577,2.39449
2.29318,0.99786,1.53577,2.39449
2.29318,0.99786,1.53577,2.39449
2.29326,0.99786,1.49190,2.35310
2.29326,0.99786,1.49190,2.35310
2.29330,0.99786,1.45908,2.32211
2.29330,0.99786,1.45908,2.32211
2.29264,0.99765,1.50467,2.36301
2.29264,0.99765,1.50467,2.36301
2.29269,0.99765,1.50706,2.36532
2.29269,0.99765,1.50706,2.36532
2.29308,0.99762,1.50435,2.36181
2.29308,0.99762,1.50435,2.36181
2.29308,0.99762,1.50435,2.36181
2.29308,0.99762,1.50435,2.36181
2.29316,0.99762,1.49316,2.35131
2.29316,0.99762,1.49316,2.35131
2.29375,0.99767,1.50715,2.36385
2.29375,0.99767,1.50715,2.36385
2.29380,0.99767,1.50657,2.36335
2.29380,0.99767,1.50657,2.36335
2.29378,0.99779,1.44511,2.30415
2.29378,0.99779,1.44511,2.30415
2.29381,0.99779,1.50801,2.36351
2.29381,0.99779,1.50801,2.36351
2.29470,0.99781,1.45467,2.31282
2.29470,0.99781,1.45467,2.31282
2.29477,0.99781,1.50556,2.36087
2.29477,0.99781,1.50556,2.36087
2.29450,0.99769,1.29305,2.15888
2.29450,0.99769,1.29305,2.15888
2.29447,0.99769,1.32801,2.19179
2.29447,0.99769,1.32801,2.19179
2.29147,0.99787,1.39395,2.24989
2.29147,0.99787,1.39395,2.24989
2.29148,0.99787,1.41502,2.26971
2.29148,0.99787,1.41502,2.26971
2.29050,0.99757,1.48849,2.33621
2.29050,0.99757,1.48849,2.33621
2.29059,0.99757,1.53638,2.38129
2.29059,0.99757,1.53638,2.38129
2.29065,0.99757,1.50653,2.35329
2.29065,0.99757,1.50653,2.35329
2.29081,0.99724,1.44768,2.29654
2.29081,0.99724,1.44768,2.29654
2.29087,0.99724,1.50429,2.34977
2.29087,0.99724,1.50429,2.34977
2.29163,0.99723,1.44361,2.29221
2.29163,0.99723,1.44361,2.29221
2.29166,0.99723,1.50715,2.35192
2.29166,0.99723,1.50715,2.35192
2.29171,0.99723,1.48847,2.33442
2.29171,0.99723,1.48847,2.33442
2.29218,0.99733,1.46752,2.31400
2.29218,0.99733,1.46752,2.31400
2.29222,0.99733,1.52402,2.36708
2.29222,0.99733,1.52402,2.36708
2.29267,0.99747,1.50873,2.35197
2.29267,0.99747,1.50873,2.35197
2.29272,0.99747,1.50831,2.35163
2.29272,0.99747,1.50831,2.35163
2.29277,0.99747,1.48469,2.32950
2.29277,0.99747,1.48469,2.32950
2.29295,0.99765,1.51206,2.35421
2.29295,0.99765,1.51206,2.35421
2.29301,0.99765,1.51440,2.35645
2.29301,0.99765,1.51440,2.35645
2.29423,0.99757,1.51581,2.35761
2.29423,0.99757,1.51581,2.35761
2.29429,0.99757,1.51230,2.35436
2.29429,0.99757,1.51230,2.35436
2.29454,0.99763,1.53324,2.37296
2.29454,0.99763,1.53324,2.37296
2.29461,0.99763,1.52574,2.36598
2.29461,0.99763,1.52574,2.36598
2.29493,0.99752,1.45841,2.30175
2.29493,0.99752,1.45841,2.30175
2.29500,0.99752,1.51128,2.35137
2.29500,0.99752,1.51128,2.35137
2.29562,0.99755,1.47101,2.31294
2.29562,0.99755,1.47101,2.31294
2.29567,0.99756,1.53399,2.37199
2.29567,0.99756,1.53399,2.37199
2.29609,0.99757,1.46300,2.30458
2.29609,0.99757,1.46300,2.30458
2.29609,0.99757,1.46300,2.30458
2.29609,0.99757,1.46300,2.30458
2.29616,0.99757,1.51713,2.35534
2.29616,0.99757,1.51713,2.35534
2.29712,0.99756,1.46408,2.30529
2.29712,0.99756,1.46408,2.30529
2.29717,0.99756,1.52153,2.35913
2.29717,0.99756,1.52153,2.35913
2.29797,0.99760,1.51615,2.35360
2.29797,0.99760,1.51615,2.35360
2.29803,0.99760,1.51289,2.35059
2.29803,0.99760,1.51289,2.35059
2.29847,0.99774,1.44973,2.29070
2.29847,0.99774,1.44973,2.29070
2.29850,0.99774,1.51222,2.34922
2.29850,0.99774,1.51222,2.34922
2.29992,0.99768,1.51547,2.35229
2.29992,0.99768,1.51547,2.35229
2.29997,0.99768,1.51213,2.34921
2.29997,0.99768,1.51213,2.34921
2.30084,0.99761,1.45011,2.29063
2.30084,0.99761,1.45011,2.29063
2.30090,0.99761,1.50145,2.33872
2.30090,0.99761,1.50145,2.33872
2.29974,0.99777,1.21697,2.07040
2.29974,0.99777,1.21697,2.07040
2.29967,0.99777,1.29211,2.14058
2.29967,0.99777,1.29211,2.14058
2.29773,0.99807,1.46273,2.29708
2.29773,0.99807,1.46273,2.29708
2.29778,0.99807,1.52468,2.35494
2.29778,0.99807,1.52468,2.35494
2.29939,0.99771,1.46264,2.29696
2.29939,0.99771,1.46264,2.29696
2.29944,0.99771,1.52447,2.35473
2.29944,0.99771,1.52447,2.35473
2.30044,0.99749,1.45188,2.28641
2.30044,0.99749,1.45188,2.28641
2.30048,0.99749,1.51405,2.34447
2.30048,0.99749,1.51405,2.34447
2.30103,0.99752,1.47381,2.30614
2.30103,0.99752,1.47381,2.30614
2.30110,0.99753,1.53192,2.36043
2.30110,0.99753,1.53192,2.36043
2.30182,0.99758,1.48447,2.31555
2.30182,0.99758,1.48447,2.31555
2.30187,0.99758,1.54270,2.36992
2.30187,0.99758,1.54270,2.36992
2.30265,0.99754,1.51353,2.34209
2.30265,0.99754,1.51353,2.34209
2.30265,0.99754,1.51353,2.34209
2.30265,0.99754,1.51353,2.34209
2.30273,0.99754,1.50379,2.33307
2.30273,0.99754,1.50379,2.33307
2.30273,0.99754,1.50379,2.33307
2.30273,0.99754,1.50379,2.33307
2.30279,0.99754,1.46711,2.29891
2.30279,0.99754,1.46711,2.29891
2.30313,0.99760,1.46405,2.29510
2.30313,0.99760,1.46405,2.29510
2.30317,0.99760,1.52626,2.35313
2.30317,0.99760,1.52626,2.35313
2.30430,0.99756,1.45124,2.28292
2.30430,0.99756,1.45124,2.28292
2.30434,0.99756,1.51337,2.34087
2.30434,0.99756,1.51337,2.34087
2.30511,0.99761,1.45938,2.29000
2.30511,0.99761,1.45938,2.29000
2.30512,0.99761,1.51159,2.33867
2.30512,0.99761,1.51159,2.33867
2.30512,0.99761,1.51159,2.33867
2.30512,0.99761,1.51159,2.33867
2.30520,0.99761,1.49751,2.32562
2.30520,0.99761,1.49751,2.32562
2.30536,0.99774,1.44831,2.27870
2.30536,0.99774,1.44831,2.27870
2.30542,0.99775,1.50579,2.33230
2.30542,0.99775,1.50579,2.33230
2.30595,0.99782,1.46411,2.29271
2.30595,0.99782,1.46411,2.29271
2.30600,0.99782,1.52308,2.34766
2.30600,0.99782,1.52308,2.34766
2.30697,0.99774,1.45056,2.27966
2.30697,0.99774,1.45056,2.27966
2.30701,0.99774,1.51059,2.33558
2.30701,0.99774,1.51059,2.33558
2.30756,0.99773,1.44386,2.27263
2.30756,0.99773,1.44386,2.27263
2.30760,0.99773,1.50638,2.33086
2.30760,0.99773,1.50638,2.33086
2.30827,0.99789,1.51163,2.33518
2.30827,0.99789,1.51163,2.33518
2.30833,0.99789,1.50895,2.33273
2.30833,0.99789,1.50895,2.33273
2.30938,0.99786,1.45914,2.28604
2.30938,0.99786,1.45914,2.28604
2.30945,0.99786,1.51317,2.33636
2.30945,0.99786,1.51317,2.33636
2.31001,0.99776,1.45030,2.27697
2.31001,0.99776,1.45030,2.27697
2.31004,0.99776,1.51398,2.33622
2.31004,0.99776,1.51398,2.33622
2.31063,0.99780,1.46783,2.29254
2.31063,0.99780,1.46783,2.29254
2.31063,0.99780,1.46783,2.29254
2.31063,0.99780,1.46783,2.29254
2.31070,0.99780,1.51956,2.34070
2.31070,0.99780,1.51956,2.34070
2.31125,0.99786,1.45553,2.28038
2.31125,0.99786,1.45553,2.28038
2.31129,0.99786,1.51514,2.33583
2.31129,0.99786,1.51514,2.33583
2.31105,0.99786,1.33513,2.16698
2.31105,0.99786,1.33513,2.16698
2.31103,0.99786,1.41814,2.24406
2.31103,0.99786,1.41814,2.24406
2.31104,0.99786,1.41436,2.24055
2.31104,0.99786,1.41436,2.24055
2.30911,0.99805,1.51884,2.33440
2.30911,0.99805,1.51884,2.33440
2.31078,0.99781,1.44951,2.27013
2.31078,0.99781,1.44951,2.27013
2.31081,0.99780,1.51080,2.32701
2.31081,0.99780,1.51080,2.32701
2.31125,0.99762,1.47948,2.29681
2.31125,0.99762,1.47948,2.29681
2.31125,0.99762,1.47948,2.29681
2.31125,0.99762,1.47948,2.29681
2.31136,0.99762,1.51165,2.32673
2.31136,0.99762,1.51165,2.32673
2.31140,0.99762,1.47805,2.29561
2.31140,0.99762,1.47805,2.29561
2.31064,0.99746,1.47558,2.29102
2.31064,0.99746,1.47558,2.29102
2.31069,0.99746,1.53333,2.34456
2.31069,0.99746,1.53333,2.34456
2.31074,0.99746,1.51264,2.32544
2.31074,0.99746,1.51264,2.32544
2.31075,0.99756,1.50112,2.31346
2.31075,0.99756,1.50112,2.31346
2.31154,0.99766,1.47293,2.28684
2.31154,0.99766,1.47293,2.28684
2.31155,0.99766,1.52483,2.33489
2.31155,0.99766,1.52483,2.33489
2.31155,0.99766,1.52483,2.33489
2.31155,0.99766,1.52483,2.33489
2.31164,0.99765,1.50905,2.32036
2.31164,0.99765,1.50905,2.32036
2.31170,0.99774,1.53864,2.34643
2.31170,0.99774,1.53864,2.34643
2.31176,0.99774,1.51397,2.32367
2.31176,0.99774,1.51397,2.32367
2.31154,0.99775,1.46375,2.27562
2.31154,0.99775,1.46375,2.27562
2.31154,0.99775,1.46375,2.27562
2.31154,0.99775,1.46375,2.27562
2.31161,0.99775,1.51559,2.32360
2.31161,0.99775,1.51559,2.32360
2.31258,0.99768,1.53364,2.33975
2.31258,0.99768,1.53364,2.33975
2.31264,0.99768,1.50731,2.31545
2.31264,0.99768,1.50731,2.31545
2.31268,0.99768,1.47544,2.28604
2.31268,0.99768,1.47544,2.28604
2.31270,0.99759,1.52117,2.32681
2.31270,0.99759,1.52117,2.32681
2.31276,0.99759,1.51966,2.32547
2.31276,0.99759,1.51966,2.32547
2.31318,0.99760,1.42024,2.23266
2.31318,0.99760,1.42024,2.23266
2.31319,0.99760,1.41898,2.23150
2.31319,0.99760,1.41898,2.23150
2.31159,0.99788,1.45956,2.26626
2.31159,0.99788,1.45956,2.26626
2.31163,0.99788,1.52008,2.32211
2.31163,0.99788,1.52008,2.32211
2.31168,0.99788,1.50216,2.30563
2.31168,0.99788,1.50216,2.30563
2.31245,0.99786,1.43232,2.24057
2.31245,0.99786,1.43232,2.24057
2.31248,0.99786,1.49982,2.30283
2.31248,0.99786,1.49982,2.30283
2.31253,0.99786,1.48407,2.28834
2.31253,0.99786,1.48407,2.28834
2.31280,0.99781,1.50520,2.30663
2.31280,0.99781,1.50520,2.30663
2.31285,0.99781,1.50395,2.30552
2.31285,0.99781,1.50395,2.30552
2.31360,0.99785,1.46379,2.26787
2.31360,0.99785,1.46379,2.26787
2.31364,0.99785,1.52192,2.32146
2.31364,0.99785,1.52192,2.32146
2.31410,0.99776,1.45043,2.25456
2.31410,0.99776,1.45043,2.25456
2.31414,0.99776,1.50996,2.30943
2.31414,0.99776,1.50996,2.30943
2.31469,0.99775,1.51734,2.31531
2.31469,0.99775,1.51734,2.31531
2.31474,0.99775,1.51755,2.31555
2.31474,0.99775,1.51755,2.31555
2.31548,0.99772,1.51148,2.30924
2.31548,0.99772,1.51148,2.30924
2.31554,0.99772,1.51015,2.30806
2.31554,0.99772,1.51015,2.30806
2.31614,0.99768,1.46560,2.26620
2.31614,0.99768,1.46560,2.26620
2.31615,0.99768,1.51821,2.31461
2.31615,0.99768,1.51821,2.31461
2.31651,0.99769,1.46334,2.26307
2.31651,0.99769,1.46334,2.26307
2.31652,0.99769,1.51712,2.31253
2.31652,0.99769,1.51712,2.31253
2.31660,0.99769,1.50326,2.29985
2.31660,0.99769,1.50326,2.29985
2.31678,0.99780,1.51824,2.31247
2.31678,0.99780,1.51824,2.31247
2.31683,0.99780,1.51971,2.31386
2.31683,0.99780,1.51971,2.31386
2.31692,0.99776,1.35997,2.16573
2.31692,0.99776,1.35997,2.16573
2.31692,0.99776,1.43967,2.23893
2.31692,0.99776,1.43967,2.23893
2.31570,0.99763,1.52347,2.31311
2.31570,0.99763,1.52347,2.31311
2.31575,0.99763,1.52631,2.31577
2.31575,0.99763,1.52631,2.31577
2.31690,0.99743,1.54216,2.32977
2.31690,0.99743,1.54216,2.32977
2.31696,0.99743,1.51460,2.30454
2.31696,0.99743,1.51460,2.30454
2.31639,0.99734,1.47232,2.26368
2.31639,0.99734,1.47232,2.26368
2.31640,0.99734,1.52273,2.30989
2.31640,0.99734,1.52273,2.30989
2.31649,0.99733,1.51015,2.29844
2.31649,0.99733,1.51015,2.29844
2.31664,0.99743,1.46471,2.25559
2.31664,0.99743,1.46471,2.25559
2.31668,0.99743,1.52480,2.31067
2.31668,0.99743,1.52480,2.31067
2.31673,0.99743,1.50800,2.29533
2.31673,0.99743,1.50800,2.29533
2.31769,0.99750,1.52226,2.30796
2.31769,0.99750,1.52226,2.30796
2.31775,0.99750,1.51789,2.30400
2.31775,0.99750,1.51789,2.30400
2.31775,0.99750,1.51789,2.30400
2.31775,0.99750,1.51789,2.30400
2.31805,0.99755,1.43961,2.23121
2.31805,0.99755,1.43961,2.23121
2.31805,0.99755,1.43961,2.23121
2.31805,0.99755,1.43961,2.23121
2.31810,0.99755,1.49775,2.28448
2.31810,0.99755,1.49775,2.28448
2.31871,0.99772,1.47456,2.26256
2.31871,0.99772,1.47456,2.26256
2.31876,0.99772,1.53117,2.31441
2.31876,0.99772,1.53117,2.31441
2.31970,0.99763,1.49720,2.28271
2.31970,0.99763,1.49720,2.28271
2.31974,0.99763,1.49817,2.28364
2.31974,0.99763,1.49817,2.28364
2.32005,0.99777,1.47539,2.26179
2.32005,0.99777,1.47539,2.26179
2.32012,0.99777,1.52779,2.30976
2.32012,0.99777,1.52779,2.30976
2.32012,0.99777,1.52779,2.30976
2.32012,0.99777,1.52779,2.30976
2.32054,0.99782,1.44516,2.23322
2.32054,0.99782,1.44516,2.23322
2.32057,0.99783,1.50738,2.29012
2.32057,0.99783,1.50738,2.29012
2.32121,0.99783,1.51392,2.29526
2.32121,0.99783,1.51392,2.29526
2.32126,0.99783,1.51097,2.29260
2.32126,0.99783,1.51097,2.29260
2.32194,0.99781,1.49949,2.28130
2.32194,0.99781,1.49949,2.28130
2.32198,0.99781,1.50325,2.28478
2.32198,0.99781,1.50325,2.28478
2.32202,0.99781,1.48332,2.26660
2.32202,0.99781,1.48332,2.26660
2.32251,0.99784,1.53658,2.31426
2.32251,0.99784,1.53658,2.31426
2.32271,0.99780,1.45598,2.23937
2.32271,0.99780,1.45598,2.23937
2.32275,0.99780,1.51829,2.29627
2.32275,0.99780,1.51829,2.29627
2.32369,0.99776,1.46535,2.24737
2.32369,0.99776,1.46535,2.24737
2.32373,0.99776,1.52202,2.29912
2.32373,0.99776,1.52202,2.29912
2.32418,0.99774,1.45346,2.23553
2.32418,0.99774,1.45346,2.23553
2.32419,0.99774,1.50548,2.28299
2.32419,0.99774,1.50548,2.28299
2.32419,0.99774,1.50548,2.28299
2.32419,0.99774,1.50548,2.28299
2.32427,0.99774,1.50016,2.27819
2.32427,0.99774,1.50016,2.27819
2.32492,0.99777,1.51439,2.29036
2.32492,0.99777,1.51439,2.29036
2.32497,0.99777,1.51180,2.28804
2.32497,0.99777,1.51180,2.28804
2.32554,0.99772,1.50382,2.27980
2.32554,0.99772,1.50382,2.27980
2.32612,0.99778,1.45576,2.23516
2.32612,0.99778,1.45576,2.23516
2.32615,0.99778,1.51442,2.28862
2.32615,0.99778,1.51442,2.28862
2.32620,0.99778,1.49476,2.27075
2.32620,0.99778,1.49476,2.27075
2.32683,0.99788,1.51480,2.28823
2.32683,0.99788,1.51480,2.28823
2.32688,0.99788,1.51698,2.29026
2.32688,0.99788,1.51698,2.29026
2.32495,0.99789,1.20742,2.00538
2.32495,0.99789,1.20742,2.00538
2.32157,0.99830,1.46068,2.23135
2.32157,0.99830,1.46068,2.23135
2.32161,0.99830,1.52175,2.28679
2.32161,0.99830,1.52175,2.28679
2.32167,0.99830,1.50568,2.27226
2.32167,0.99830,1.50568,2.27226
2.32284,0.99792,1.52031,2.28485
2.32284,0.99792,1.52031,2.28485
2.32290,0.99792,1.51950,2.28416
2.32290,0.99792,1.51950,2.28416
2.32366,0.99760,1.50628,2.27113
2.32366,0.99760,1.50628,2.27113
2.32371,0.99760,1.50664,2.27150
2.32371,0.99760,1.50664,2.27150
2.32388,0.99755,1.50575,2.26932
2.32388,0.99755,1.50575,2.26932
2.32479,0.99750,1.45295,2.22081
2.32479,0.99750,1.45295,2.22081
2.32482,0.99749,1.51405,2.27622
2.32482,0.99749,1.51405,2.27622
2.32563,0.99746,1.46426,2.23036
2.32563,0.99746,1.46426,2.23036
2.32567,0.99746,1.52133,2.28210
2.32567,0.99746,1.52133,2.28210
2.32616,0.99757,1.52437,2.28391
2.32616,0.99757,1.52437,2.28391
2.32621,0.99757,1.50353,2.26507
2.32621,0.99757,1.50353,2.26507
2.32608,0.99764,1.51353,2.27257
2.32608,0.99764,1.51353,2.27257
2.32613,0.99764,1.51099,2.27031
2.32613,0.99764,1.51099,2.27031
2.32671,0.99766,1.50877,2.26738
2.32671,0.99766,1.50877,2.26738
2.32676,0.99766,1.50820,2.26691
2.32676,0.99766,1.50820,2.26691
2.32713,0.99769,1.50764,2.26529
2.32713,0.99769,1.50764,2.26529
2.32718,0.99770,1.50589,2.26375
2.32718,0.99770,1.50589,2.26375
2.32777,0.99774,1.47526,2.23517
2.32777,0.99774,1.47526,2.23517
2.32782,0.99773,1.52999,2.28468
2.32782,0.99773,1.52999,2.28468
2.32787,0.99773,1.50815,2.26497
2.32787,0.99773,1.50815,2.26497
2.32797,0.99773,1.50260,2.25854
2.32797,0.99773,1.50260,2.25854
2.32802,0.99773,1.50287,2.25883
2.32802,0.99773,1.50287,2.25883
2.32861,0.99776,1.51387,2.26786
2.32861,0.99776,1.51387,2.26786
2.32866,0.99776,1.51046,2.26482
2.32866,0.99776,1.51046,2.26482
2.32933,0.99771,1.49418,2.24922
2.32933,0.99771,1.49418,2.24922
2.32997,0.99770,1.46064,2.21806
2.32997,0.99770,1.46064,2.21806
2.33001,0.99770,1.51861,2.27040
2.33001,0.99770,1.51861,2.27040
2.33026,0.99771,1.46249,2.21852
2.33026,0.99771,1.46249,2.21852
2.33030,0.99771,1.51748,2.26814
2.33030,0.99771,1.51748,2.26814
2.33114,0.99761,1.50017,2.25173
2.33114,0.99761,1.50017,2.25173
2.33118,0.99761,1.49990,2.25152
2.33118,0.99761,1.49990,2.25152
2.33181,0.99766,1.52260,2.27110
2.33181,0.99766,1.52260,2.27110
2.33186,0.99766,1.51770,2.26673
2.33186,0.99766,1.51770,2.26673
2.33245,0.99769,1.45670,2.21087
2.33245,0.99769,1.45670,2.21087
2.33250,0.99769,1.51851,2.26658
2.33250,0.99769,1.51851,2.26658
2.33300,0.99768,1.46891,2.22086
2.33300,0.99768,1.46891,2.22086
2.33304,0.99768,1.52656,2.27281
2.33304,0.99768,1.52656,2.27281
2.33340,0.99768,1.34963,2.11239
2.33340,0.99768,1.34963,2.11239
2.33337,0.99768,1.35659,2.11862
2.33337,0.99768,1.35659,2.11862
2.33128,0.99793,1.47616,2.22295
2.33128,0.99793,1.47616,2.22295
2.33133,0.99793,1.53684,2.27751
2.33133,0.99793,1.53684,2.27751
2.33139,0.99793,1.51876,2.26131
2.33139,0.99793,1.51876,2.26131
2.33244,0.99773,1.52415,2.26546
2.33244,0.99773,1.52415,2.26546
2.33250,0.99773,1.52142,2.26305
2.33250,0.99773,1.52142,2.26305
2.33255,0.99773,1.49637,2.24058
2.33255,0.99773,1.49637,2.24058
2.33259,0.99772,1.47016,2.21707
2.33259,0.99772,1.47016,2.21707
2.33276,0.99761,1.46718,2.21294
2.33276,0.99761,1.46718,2.21294
2.33280,0.99761,1.52285,2.26295
2.33280,0.99761,1.52285,2.26295
2.33343,0.99757,1.51673,2.25649
2.33343,0.99757,1.51673,2.25649
2.33348,0.99757,1.51885,2.25844
2.33348,0.99757,1.51885,2.25844
2.33402,0.99758,1.53186,2.26909
2.33402,0.99758,1.53186,2.26909
2.33408,0.99758,1.52835,2.26599
2.33408,0.99758,1.52835,2.26599
2.33471,0.99754,1.51344,2.25165
2.33471,0.99754,1.51344,2.25165
2.33504,0.99759,1.46127,2.20371
2.33504,0.99759,1.46127,2.20371
2.33508,0.99759,1.51886,2.25535
2.33508,0.99759,1.51886,2.25535
2.33513,0.99759,1.49924,2.23781
2.33513,0.99759,1.49924,2.23781
2.33507,0.99771,1.51098,2.24685
2.33507,0.99771,1.51098,2.24685
2.33512,0.99771,1.51063,2.24657
2.33512,0.99771,1.51063,2.24657
2.33549,0.99777,1.52633,2.25946
2.33549,0.99777,1.52633,2.25946
2.33574,0.99766,1.47932,2.21598
2.33574,0.99766,1.47932,2.21598
2.33578,0.99766,1.53316,2.26418
2.33578,0.99766,1.53316,2.26418
2.33643,0.99760,1.45402,2.19242
2.33643,0.99760,1.45402,2.19242
2.33643,0.99760,1.45402,2.19242
2.33643,0.99760,1.45402,2.19242
2.33649,0.99760,1.50707,2.23990
2.33649,0.99760,1.50707,2.23990
2.33649,0.99760,1.50707,2.23990
2.33649,0.99760,1.50707,2.23990
2.33687,0.99768,1.46814,2.20399
2.33687,0.99768,1.46814,2.20399
2.33691,0.99768,1.52465,2.25452
2.33691,0.99768,1.52465,2.25452
2.33704,0.99776,1.46022,2.19561
2.33704,0.99776,1.46022,2.19561
2.33708,0.99776,1.52286,2.25159
2.33708,0.99776,1.52286,2.25159
2.33708,0.99776,1.52286,2.25159
2.33708,0.99776,1.52286,2.25159
2.33523,0.99780,1.23335,1.99005
2.33523,0.99780,1.23335,1.99005
2.33254,0.99818,1.46638,2.19419
2.33254,0.99818,1.46638,2.19419
2.33258,0.99818,1.52686,2.24806
2.33258,0.99818,1.52686,2.24806
2.33361,0.99788,1.51573,2.23731
2.33361,0.99788,1.51573,2.23731
2.33366,0.99788,1.51713,2.23859
2.33366,0.99788,1.51713,2.23859
2.33447,0.99755,1.46418,2.19040
2.33447,0.99755,1.46418,2.19040
2.33451,0.99755,1.52619,2.24561
2.33451,0.99755,1.52619,2.24561
2.33524,0.99738,1.46438,2.18961
2.33524,0.99738,1.46438,2.18961
2.33528,0.99738,1.52326,2.24201
2.33528,0.99738,1.52326,2.24201
2.33561,0.99744,1.45442,2.17961
2.33561,0.99744,1.45442,2.17961
2.33567,0.99744,1.51035,2.22938
2.33567,0.99744,1.51035,2.22938
2.33574,0.99750,1.33839,2.07517
2.33574,0.99750,1.33839,2.07517
2.33572,0.99750,1.42571,2.15272
2.33572,0.99750,1.42571,2.15272
2.33417,0.99754,1.46402,2.18380
2.33417,0.99754,1.46402,2.18380
